SBR_ENTRYPOINT;http://www.nltaxonomie.nl/nt20/bzk/20260121/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2025-toegelaten-instellingen-volkshuisvesting-hybride-scheiding.xsd
SBR_CONNECT;SBR_LABEL;SBR_CONCEPT;SBR_AXIS[jenv-bw2-dim:BasisOfPreparationAxis];SBR_AXIS[jenv-bw2-dim:FinancialStatementsTypeAxis];SBR_AXIS[bzk-ww-dim:ClassesOfSpecificationOfTheRentalIncomeAxis]
=GROUP(BSchSag*+BSchSap*);Kortlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BSchSak*+BSchAos*);Kortlopende schulden aan banken;jenv-bw2-i_PayablesBanksCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BSchSak*+BSchAos*);Kortlopende schulden aan banken;jenv-bw2-i_PayablesBanksCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BSchSak*+BSchAos*);Kortlopende schulden aan banken;jenv-bw2-i_PayablesBanksCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BSchSak*+BSchAos*);Kortlopende schulden aan banken;jenv-bw2-i_PayablesBanksCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BSchSak*+BSchAos*);Kortlopende schulden aan banken;jenv-bw2-i_PayablesBanksCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BSchShb*+BSchBep*+BSchStz*);Schulden ter zake van belastingen, premies van sociale verzekeringen en pensioenen;bzk-ww-i_TaxesSocialSecurityContributionsPensionsPayableCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BSchShb*+BSchBep*+BSchStz*);Schulden ter zake van belastingen, premies van sociale verzekeringen en pensioenen;bzk-ww-i_TaxesSocialSecurityContributionsPensionsPayableCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BSchShb*+BSchBep*+BSchStz*);Schulden ter zake van belastingen, premies van sociale verzekeringen en pensioenen;bzk-ww-i_TaxesSocialSecurityContributionsPensionsPayableCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BSchShb*+BSchBep*+BSchStz*);Schulden ter zake van belastingen, premies van sociale verzekeringen en pensioenen;bzk-ww-i_TaxesSocialSecurityContributionsPensionsPayableCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BSchShb*+BSchBep*+BSchStz*);Schulden ter zake van belastingen, premies van sociale verzekeringen en pensioenen;bzk-ww-i_TaxesSocialSecurityContributionsPensionsPayableCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BVorOva*+BVorTus*);Overlopende activa;jenv-bw2-i_AccruedIncome;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BVorOva*+BVorTus*);Overlopende activa;jenv-bw2-i_AccruedIncome;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVorOva*+BVorTus*);Overlopende activa;jenv-bw2-i_AccruedIncome;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BVorOva*+BVorTus*);Overlopende activa;jenv-bw2-i_AccruedIncome;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVorOva*+BVorTus*);Overlopende activa;jenv-bw2-i_AccruedIncome;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BVorVog*+BVorVop*);Kortlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BVorVog*+BVorVop*);Kortlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVorVog*+BVorVop*);Kortlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVorVog*+BVorVop*);Kortlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
